protocol,subject_a,subject_b,hemi,region,dice
loo,MMRR-3T7T-2-2,,lh,parstriangularis,0.671028
loo,MMRR-3T7T-2-2,,lh,pericalcarine,0.765799
loo,MMRR-3T7T-2-2,,lh,postcentral,0.329964
loo,MMRR-3T7T-2-2,,lh,posteriorcingulate,0.802583
loo,MMRR-3T7T-2-2,,lh,precentral,0.588562
loo,MMRR-3T7T-2-2,,lh,precuneus,0.897632
loo,MMRR-3T7T-2-2,,lh,rostralanteriorcingulate,0.821847
loo,MMRR-3T7T-2-2,,lh,rostralmiddlefrontal,0.880693
loo,MMRR-3T7T-2-2,,lh,superiorfrontal,0.828345
loo,MMRR-3T7T-2-2,,lh,superiorparietal,0.593798
loo,MMRR-3T7T-2-2,,lh,superiortemporal,0.766530
loo,MMRR-3T7T-2-2,,lh,supramarginal,0.658178
loo,MMRR-3T7T-2-2,,lh,transversetemporal,0.718310
loo,MMRR-3T7T-2-2,,lh,insula,0.825044
loo,NKI-RS-22-14,,lh,caudalanteriorcingulate,0.788927
loo,NKI-RS-22-14,,lh,caudalmiddlefrontal,0.910448
loo,NKI-RS-22-14,,lh,cuneus,0.863089
loo,NKI-RS-22-14,,lh,entorhinal,0.701538
loo,NKI-RS-22-14,,lh,fusiform,0.827471
loo,NKI-RS-22-14,,lh,inferiorparietal,0.916787
loo,NKI-RS-22-14,,lh,inferiortemporal,0.802743
loo,NKI-RS-22-14,,lh,isthmuscingulate,0.905983
loo,NKI-RS-22-14,,lh,lateraloccipital,0.871997
loo,NKI-RS-22-14,,lh,lateralorbitofrontal,0.865813
loo,NKI-RS-22-14,,lh,lingual,0.902689
loo,NKI-RS-22-14,,lh,medialorbitofrontal,0.633914
loo,NKI-RS-22-14,,lh,middletemporal,0.838828
loo,NKI-RS-22-14,,lh,parahippocampal,0.851200
loo,NKI-RS-22-14,,lh,paracentral,0.801508
loo,NKI-RS-22-14,,lh,parsopercularis,0.856327
loo,NKI-RS-22-14,,lh,parsorbitalis,0.800000
loo,NKI-RS-22-14,,lh,parstriangularis,0.866097
loo,NKI-RS-22-14,,lh,pericalcarine,0.801382
loo,NKI-RS-22-14,,lh,postcentral,0.885641
loo,NKI-RS-22-14,,lh,posteriorcingulate,0.901546
loo,NKI-RS-22-14,,lh,precentral,0.932364
loo,NKI-RS-22-14,,lh,precuneus,0.914718
loo,NKI-RS-22-14,,lh,rostralanteriorcingulate,0.855124
loo,NKI-RS-22-14,,lh,rostralmiddlefrontal,0.869141
loo,NKI-RS-22-14,,lh,superiorfrontal,0.823575
loo,NKI-RS-22-14,,lh,superiorparietal,0.874408
loo,NKI-RS-22-14,,lh,superiortemporal,0.912704
loo,NKI-RS-22-14,,lh,supramarginal,0.876986
loo,NKI-RS-22-14,,lh,transversetemporal,0.836957
loo,NKI-RS-22-14,,lh,insula,0.827964
loo,NKI-RS-22-18,,lh,caudalanteriorcingulate,0.757170
loo,NKI-RS-22-18,,lh,caudalmiddlefrontal,0.867669
loo,NKI-RS-22-18,,lh,cuneus,0.605333
loo,NKI-RS-22-18,,lh,entorhinal,0.589041
loo,NKI-RS-22-18,,lh,fusiform,0.806177
loo,NKI-RS-22-18,,lh,inferiorparietal,0.919847
loo,NKI-RS-22-18,,lh,inferiortemporal,0.670280
loo,NKI-RS-22-18,,lh,isthmuscingulate,0.843907
loo,NKI-RS-22-18,,lh,lateraloccipital,0.880489
loo,NKI-RS-22-18,,lh,lateralorbitofrontal,0.878327
loo,NKI-RS-22-18,,lh,lingual,0.908263
loo,NKI-RS-22-18,,lh,medialorbitofrontal,0.799092
loo,NKI-RS-22-18,,lh,middletemporal,0.564308
loo,NKI-RS-22-18,,lh,parahippocampal,0.802395
loo,NKI-RS-22-18,,lh,paracentral,0.730662
loo,NKI-RS-22-18,,lh,parsopercularis,0.638911
loo,NKI-RS-22-18,,lh,parsorbitalis,0.762178
loo,NKI-RS-22-18,,lh,parstriangularis,0.838532
loo,NKI-RS-22-18,,lh,pericalcarine,0.854758
loo,NKI-RS-22-18,,lh,postcentral,0.904995
loo,NKI-RS-22-18,,lh,posteriorcingulate,0.782164
loo,NKI-RS-22-18,,lh,precentral,0.873136
loo,NKI-RS-22-18,,lh,precuneus,0.837351
loo,NKI-RS-22-18,,lh,rostralanteriorcingulate,0.833862
loo,NKI-RS-22-18,,lh,rostralmiddlefrontal,0.805005
loo,NKI-RS-22-18,,lh,superiorfrontal,0.790563
loo,NKI-RS-22-18,,lh,superiorparietal,0.858988
loo,NKI-RS-22-18,,lh,superiortemporal,0.790725
loo,NKI-RS-22-18,,lh,supramarginal,0.885078
loo,NKI-RS-22-18,,lh,transversetemporal,0.855422
loo,NKI-RS-22-18,,lh,insula,0.779642
loo,NKI-RS-22-2,,lh,caudalanteriorcingulate,0.724500
loo,NKI-RS-22-2,,lh,caudalmiddlefrontal,0.897712
