protocol,subject_a,subject_b,hemi,region,dice
loo,MMRR-3T7T-2-2,,lh,rostralanteriorcingulate,0.789165
loo,MMRR-3T7T-2-2,,lh,rostralmiddlefrontal,0.580558
loo,MMRR-3T7T-2-2,,lh,superiorfrontal,0.718159
loo,MMRR-3T7T-2-2,,lh,superiorparietal,0.606124
loo,MMRR-3T7T-2-2,,lh,superiortemporal,0.749882
loo,MMRR-3T7T-2-2,,lh,supramarginal,0.643237
loo,MMRR-3T7T-2-2,,lh,transversetemporal,0.766798
loo,MMRR-3T7T-2-2,,lh,insula,0.857750
loo,NKI-RS-22-14,,lh,caudalanteriorcingulate,0.752239
loo,NKI-RS-22-14,,lh,caudalmiddlefrontal,0.769931
loo,NKI-RS-22-14,,lh,cuneus,0.564056
loo,NKI-RS-22-14,,lh,entorhinal,0.729293
loo,NKI-RS-22-14,,lh,fusiform,0.789491
loo,NKI-RS-22-14,,lh,inferiorparietal,0.675405
loo,NKI-RS-22-14,,lh,inferiortemporal,0.672358
loo,NKI-RS-22-14,,lh,isthmuscingulate,0.834783
loo,NKI-RS-22-14,,lh,lateraloccipital,0.721893
loo,NKI-RS-22-14,,lh,lateralorbitofrontal,0.794373
loo,NKI-RS-22-14,,lh,lingual,0.744654
loo,NKI-RS-22-14,,lh,medialorbitofrontal,0.684164
loo,NKI-RS-22-14,,lh,middletemporal,0.742778
loo,NKI-RS-22-14,,lh,parahippocampal,0.807413
loo,NKI-RS-22-14,,lh,paracentral,0.715468
loo,NKI-RS-22-14,,lh,parsopercularis,0.757744
loo,NKI-RS-22-14,,lh,parsorbitalis,0.755278
loo,NKI-RS-22-14,,lh,parstriangularis,0.825701
loo,NKI-RS-22-14,,lh,pericalcarine,0.714703
loo,NKI-RS-22-14,,lh,postcentral,0.524545
loo,NKI-RS-22-14,,lh,posteriorcingulate,0.774869
loo,NKI-RS-22-14,,lh,precentral,0.649905
loo,NKI-RS-22-14,,lh,precuneus,0.748736
loo,NKI-RS-22-14,,lh,rostralanteriorcingulate,0.702439
loo,NKI-RS-22-14,,lh,rostralmiddlefrontal,0.777731
loo,NKI-RS-22-14,,lh,superiorfrontal,0.726034
loo,NKI-RS-22-14,,lh,superiorparietal,0.595704
loo,NKI-RS-22-14,,lh,superiortemporal,0.786255
loo,NKI-RS-22-14,,lh,supramarginal,0.607823
loo,NKI-RS-22-14,,lh,transversetemporal,0.841191
loo,NKI-RS-22-14,,lh,insula,0.886428
loo,NKI-RS-22-18,,lh,caudalanteriorcingulate,0.757035
loo,NKI-RS-22-18,,lh,caudalmiddlefrontal,0.795596
loo,NKI-RS-22-18,,lh,cuneus,0.585513
loo,NKI-RS-22-18,,lh,entorhinal,0.665193
loo,NKI-RS-22-18,,lh,fusiform,0.751694
