protocol,subject_a,subject_b,hemi,region,dice
atlas,MMRR-21-21,,lh,parahippocampal,0.820276
atlas,MMRR-21-21,,lh,paracentral,0.894939
atlas,MMRR-21-21,,lh,parsopercularis,0.463326
atlas,MMRR-21-21,,lh,parsorbitalis,0.772232
atlas,MMRR-21-21,,lh,parstriangularis,0.667963
atlas,MMRR-21-21,,lh,pericalcarine,0.856438
atlas,MMRR-21-21,,lh,postcentral,0.890733
atlas,MMRR-21-21,,lh,posteriorcingulate,0.899058
atlas,MMRR-21-21,,lh,precentral,0.827687
atlas,MMRR-21-21,,lh,precuneus,0.892416
atlas,MMRR-21-21,,lh,rostralanteriorcingulate,0.779096
atlas,MMRR-21-21,,lh,rostralmiddlefrontal,0.834631
atlas,MMRR-21-21,,lh,superiorfrontal,0.860162
atlas,MMRR-21-21,,lh,superiorparietal,0.893169
atlas,MMRR-21-21,,lh,superiortemporal,0.871407
atlas,MMRR-21-21,,lh,supramarginal,0.915416
atlas,MMRR-21-21,,lh,transversetemporal,0.750368
atlas,MMRR-21-21,,lh,insula,0.810161
loo,MMRR-21-21,,lh,caudalanteriorcingulate,0.863291
loo,MMRR-21-21,,lh,caudalmiddlefrontal,0.801614
loo,MMRR-21-21,,lh,cuneus,0.804465
loo,MMRR-21-21,,lh,entorhinal,0.761954
loo,MMRR-21-21,,lh,fusiform,0.731388
loo,MMRR-21-21,,lh,inferiorparietal,0.880698
loo,MMRR-21-21,,lh,inferiortemporal,0.830159
loo,MMRR-21-21,,lh,isthmuscingulate,0.839151
loo,MMRR-21-21,,lh,lateraloccipital,0.807496
loo,MMRR-21-21,,lh,lateralorbitofrontal,0.874267
loo,MMRR-21-21,,lh,lingual,0.794716
loo,MMRR-21-21,,lh,medialorbitofrontal,0.774869
loo,MMRR-21-21,,lh,middletemporal,0.811498
loo,MMRR-21-21,,lh,parahippocampal,0.811364
loo,MMRR-21-21,,lh,paracentral,0.885867
loo,MMRR-21-21,,lh,parsopercularis,0.451581
loo,MMRR-21-21,,lh,parsorbitalis,0.760525
loo,MMRR-21-21,,lh,parstriangularis,0.652082
loo,MMRR-21-21,,lh,pericalcarine,0.849000
loo,MMRR-21-21,,lh,postcentral,0.884879
loo,MMRR-21-21,,lh,posteriorcingulate,0.890177
loo,MMRR-21-21,,lh,precentral,0.823032
loo,MMRR-21-21,,lh,precuneus,0.884030
loo,MMRR-21-21,,lh,rostralanteriorcingulate,0.763416
loo,MMRR-21-21,,lh,rostralmiddlefrontal,0.828048
loo,MMRR-21-21,,lh,superiorfrontal,0.849103
loo,MMRR-21-21,,lh,superiorparietal,0.886012
loo,MMRR-21-21,,lh,superiortemporal,0.863070
loo,MMRR-21-21,,lh,supramarginal,0.906260
loo,MMRR-21-21,,lh,transversetemporal,0.738084
loo,MMRR-21-21,,lh,insula,0.802933
atlas,MMRR-21-8,,lh,caudalanteriorcingulate,0.790850
atlas,MMRR-21-8,,lh,caudalmiddlefrontal,0.715475
atlas,MMRR-21-8,,lh,cuneus,0.768532
atlas,MMRR-21-8,,lh,entorhinal,0.824988
atlas,MMRR-21-8,,lh,fusiform,0.744562
atlas,MMRR-21-8,,lh,inferiorparietal,0.892411
atlas,MMRR-21-8,,lh,inferiortemporal,0.809853
atlas,MMRR-21-8,,lh,isthmuscingulate,0.803229
atlas,MMRR-21-8,,lh,lateraloccipital,0.779725
atlas,MMRR-21-8,,lh,lateralorbitofrontal,0.842747
atlas,MMRR-21-8,,lh,lingual,0.820350
atlas,MMRR-21-8,,lh,medialorbitofrontal,0.774783
atlas,MMRR-21-8,,lh,middletemporal,0.786166
atlas,MMRR-21-8,,lh,parahippocampal,0.768401
atlas,MMRR-21-8,,lh,paracentral,0.841828
atlas,MMRR-21-8,,lh,parsopercularis,0.750180
atlas,MMRR-21-8,,lh,parsorbitalis,0.529893
atlas,MMRR-21-8,,lh,parstriangularis,0.496509
atlas,MMRR-21-8,,lh,pericalcarine,0.911498
atlas,MMRR-21-8,,lh,postcentral,0.822100
atlas,MMRR-21-8,,lh,posteriorcingulate,0.842935
atlas,MMRR-21-8,,lh,precentral,0.860171
atlas,MMRR-21-8,,lh,precuneus,0.859202
atlas,MMRR-21-8,,lh,rostralanteriorcingulate,0.709805
atlas,MMRR-21-8,,lh,rostralmiddlefrontal,0.849107
atlas,MMRR-21-8,,lh,superiorfrontal,0.876483
atlas,MMRR-21-8,,lh,superiorparietal,0.849505
atlas,MMRR-21-8,,lh,superiortemporal,0.843748
atlas,MMRR-21-8,,lh,supramarginal,0.866920
atlas,MMRR-21-8,,lh,transversetemporal,0.653298
atlas,MMRR-21-8,,lh,insula,0.785184
loo,MMRR-21-8,,lh,caudalanteriorcingulate,0.786122
loo,MMRR-21-8,,lh,caudalmiddlefrontal,0.709876
loo,MMRR-21-8,,lh,cuneus,0.748598
loo,MMRR-21-8,,lh,entorhinal,0.806298
loo,MMRR-21-8,,lh,fusiform,0.734614
loo,MMRR-21-8,,lh,inferiorparietal,0.885731
loo,MMRR-21-8,,lh,inferiortemporal,0.796927
loo,MMRR-21-8,,lh,isthmuscingulate,0.797709
loo,MMRR-21-8,,lh,lateraloccipital,0.771595
loo,MMRR-21-8,,lh,lateralorbitofrontal,0.834524
loo,MMRR-21-8,,lh,lingual,0.814928
loo,MMRR-21-8,,lh,medialorbitofrontal,0.762593
loo,MMRR-21-8,,lh,middletemporal,0.775014
loo,MMRR-21-8,,lh,parahippocampal,0.752082
loo,MMRR-21-8,,lh,paracentral,0.832496
loo,MMRR-21-8,,lh,parsopercularis,0.734773
loo,MMRR-21-8,,lh,parsorbitalis,0.515448
loo,MMRR-21-8,,lh,parstriangularis,0.471474
loo,MMRR-21-8,,lh,pericalcarine,0.905592
loo,MMRR-21-8,,lh,postcentral,0.816302
loo,MMRR-21-8,,lh,posteriorcingulate,0.832755
loo,MMRR-21-8,,lh,precentral,0.853364
loo,MMRR-21-8,,lh,precuneus,0.848298
loo,MMRR-21-8,,lh,rostralanteriorcingulate,0.698958
loo,MMRR-21-8,,lh,rostralmiddlefrontal,0.832354
loo,MMRR-21-8,,lh,superiorfrontal,0.862925
loo,MMRR-21-8,,lh,superiorparietal,0.840146
loo,MMRR-21-8,,lh,superiortemporal,0.835007
loo,MMRR-21-8,,lh,supramarginal,0.856844
loo,MMRR-21-8,,lh,transversetemporal,0.640254
loo,MMRR-21-8,,lh,insula,0.779008
atlas,MMRR-3T7T-2-2,,lh,caudalanteriorcingulate,0.766346
atlas,MMRR-3T7T-2-2,,lh,caudalmiddlefrontal,0.895836
atlas,MMRR-3T7T-2-2,,lh,cuneus,0.840159
atlas,MMRR-3T7T-2-2,,lh,entorhinal,0.720508
atlas,MMRR-3T7T-2-2,,lh,fusiform,0.817385
atlas,MMRR-3T7T-2-2,,lh,inferiorparietal,0.792089
atlas,MMRR-3T7T-2-2,,lh,inferiortemporal,0.806264
atlas,MMRR-3T7T-2-2,,lh,isthmuscingulate,0.850787
atlas,MMRR-3T7T-2-2,,lh,lateraloccipital,0.781894
atlas,MMRR-3T7T-2-2,,lh,lateralorbitofrontal,0.869934
