protocol,subject_a,subject_b,hemi,region,dice
atlas,MMRR-21-21,,lh,lateraloccipital,0.826759
atlas,MMRR-21-21,,lh,lateralorbitofrontal,0.820601
atlas,MMRR-21-21,,lh,lingual,0.837746
atlas,MMRR-21-21,,lh,medialorbitofrontal,0.873178
atlas,MMRR-21-21,,lh,middletemporal,0.754260
atlas,MMRR-21-21,,lh,parahippocampal,0.568306
atlas,MMRR-21-21,,lh,paracentral,0.876787
atlas,MMRR-21-21,,lh,parsopercularis,0.623557
atlas,MMRR-21-21,,lh,parsorbitalis,0.716936
atlas,MMRR-21-21,,lh,parstriangularis,0.771517
atlas,MMRR-21-21,,lh,pericalcarine,0.837257
atlas,MMRR-21-21,,lh,postcentral,0.888726
atlas,MMRR-21-21,,lh,posteriorcingulate,0.838698
atlas,MMRR-21-21,,lh,precentral,0.846289
atlas,MMRR-21-21,,lh,precuneus,0.854559
atlas,MMRR-21-21,,lh,rostralanteriorcingulate,0.352806
atlas,MMRR-21-21,,lh,rostralmiddlefrontal,0.851704
atlas,MMRR-21-21,,lh,superiorfrontal,0.804546
atlas,MMRR-21-21,,lh,superiorparietal,0.870871
atlas,MMRR-21-21,,lh,superiortemporal,0.785116
atlas,MMRR-21-21,,lh,supramarginal,0.869137
atlas,MMRR-21-21,,lh,transversetemporal,0.867624
atlas,MMRR-21-21,,lh,insula,0.759361
loo,MMRR-21-21,,lh,caudalanteriorcingulate,0.764523
loo,MMRR-21-21,,lh,caudalmiddlefrontal,0.797259
loo,MMRR-21-21,,lh,cuneus,0.823423
loo,MMRR-21-21,,lh,entorhinal,0.613065
loo,MMRR-21-21,,lh,fusiform,0.704176
loo,MMRR-21-21,,lh,inferiorparietal,0.828656
loo,MMRR-21-21,,lh,inferiortemporal,0.745842
loo,MMRR-21-21,,lh,isthmuscingulate,0.809306
loo,MMRR-21-21,,lh,lateraloccipital,0.812309
loo,MMRR-21-21,,lh,lateralorbitofrontal,0.808826
loo,MMRR-21-21,,lh,lingual,0.830708
loo,MMRR-21-21,,lh,medialorbitofrontal,0.866132
loo,MMRR-21-21,,lh,middletemporal,0.740826
loo,MMRR-21-21,,lh,parahippocampal,0.558325
loo,MMRR-21-21,,lh,paracentral,0.863788
loo,MMRR-21-21,,lh,parsopercularis,0.605383
loo,MMRR-21-21,,lh,parsorbitalis,0.701176
loo,MMRR-21-21,,lh,parstriangularis,0.747060
loo,MMRR-21-21,,lh,pericalcarine,0.825170
loo,MMRR-21-21,,lh,postcentral,0.877581
loo,MMRR-21-21,,lh,posteriorcingulate,0.823616
loo,MMRR-21-21,,lh,precentral,0.837551
loo,MMRR-21-21,,lh,precuneus,0.845331
loo,MMRR-21-21,,lh,rostralanteriorcingulate,0.331808
loo,MMRR-21-21,,lh,rostralmiddlefrontal,0.836411
loo,MMRR-21-21,,lh,superiorfrontal,0.788932
loo,MMRR-21-21,,lh,superiorparietal,0.858961
loo,MMRR-21-21,,lh,superiortemporal,0.771099
loo,MMRR-21-21,,lh,supramarginal,0.855281
loo,MMRR-21-21,,lh,transversetemporal,0.846522
loo,MMRR-21-21,,lh,insula,0.744230
atlas,MMRR-3T7T-2-2,,lh,caudalanteriorcingulate,0.590717
atlas,MMRR-3T7T-2-2,,lh,caudalmiddlefrontal,0.774964
atlas,MMRR-3T7T-2-2,,lh,cuneus,0.834891
atlas,MMRR-3T7T-2-2,,lh,entorhinal,0.233207
atlas,MMRR-3T7T-2-2,,lh,fusiform,0.680420
atlas,MMRR-3T7T-2-2,,lh,inferiorparietal,0.601342
atlas,MMRR-3T7T-2-2,,lh,inferiortemporal,0.508422
atlas,MMRR-3T7T-2-2,,lh,isthmuscingulate,0.760130
atlas,MMRR-3T7T-2-2,,lh,lateraloccipital,0.778484
atlas,MMRR-3T7T-2-2,,lh,lateralorbitofrontal,0.710118
atlas,MMRR-3T7T-2-2,,lh,lingual,0.878788
atlas,MMRR-3T7T-2-2,,lh,medialorbitofrontal,0.752469
atlas,MMRR-3T7T-2-2,,lh,middletemporal,0.495641
atlas,MMRR-3T7T-2-2,,lh,parahippocampal,0.820431
atlas,MMRR-3T7T-2-2,,lh,paracentral,0.798919
atlas,MMRR-3T7T-2-2,,lh,parsopercularis,0.668607
atlas,MMRR-3T7T-2-2,,lh,parsorbitalis,0.362541
atlas,MMRR-3T7T-2-2,,lh,parstriangularis,0.546518
atlas,MMRR-3T7T-2-2,,lh,pericalcarine,0.840607
atlas,MMRR-3T7T-2-2,,lh,postcentral,0.370943
atlas,MMRR-3T7T-2-2,,lh,posteriorcingulate,0.723742
atlas,MMRR-3T7T-2-2,,lh,precentral,0.643621
atlas,MMRR-3T7T-2-2,,lh,precuneus,0.874809
atlas,MMRR-3T7T-2-2,,lh,rostralanteriorcingulate,0.764023
atlas,MMRR-3T7T-2-2,,lh,rostralmiddlefrontal,0.801382
atlas,MMRR-3T7T-2-2,,lh,superiorfrontal,0.764376
atlas,MMRR-3T7T-2-2,,lh,superiorparietal,0.592252
atlas,MMRR-3T7T-2-2,,lh,superiortemporal,0.652861
atlas,MMRR-3T7T-2-2,,lh,supramarginal,0.688855
atlas,MMRR-3T7T-2-2,,lh,transversetemporal,0.755906
atlas,MMRR-3T7T-2-2,,lh,insula,0.661953
loo,MMRR-3T7T-2-2,,lh,caudalanteriorcingulate,0.571703
loo,MMRR-3T7T-2-2,,lh,caudalmiddlefrontal,0.764199
loo,MMRR-3T7T-2-2,,lh,cuneus,0.817070
loo,MMRR-3T7T-2-2,,lh,entorhinal,0.214286
loo,MMRR-3T7T-2-2,,lh,fusiform,0.672320
loo,MMRR-3T7T-2-2,,lh,inferiorparietal,0.589832
loo,MMRR-3T7T-2-2,,lh,inferiortemporal,0.497179
loo,MMRR-3T7T-2-2,,lh,isthmuscingulate,0.749645
loo,MMRR-3T7T-2-2,,lh,lateraloccipital,0.767719
loo,MMRR-3T7T-2-2,,lh,lateralorbitofrontal,0.695936
loo,MMRR-3T7T-2-2,,lh,lingual,0.871172
loo,MMRR-3T7T-2-2,,lh,medialorbitofrontal,0.746535
loo,MMRR-3T7T-2-2,,lh,middletemporal,0.486743
loo,MMRR-3T7T-2-2,,lh,parahippocampal,0.811222
loo,MMRR-3T7T-2-2,,lh,paracentral,0.790406
loo,MMRR-3T7T-2-2,,lh,parsopercularis,0.649242
loo,MMRR-3T7T-2-2,,lh,parsorbitalis,0.344066
loo,MMRR-3T7T-2-2,,lh,parstriangularis,0.518561
loo,MMRR-3T7T-2-2,,lh,pericalcarine,0.826472
loo,MMRR-3T7T-2-2,,lh,postcentral,0.358526
loo,MMRR-3T7T-2-2,,lh,posteriorcingulate,0.707168
loo,MMRR-3T7T-2-2,,lh,precentral,0.633735
loo,MMRR-3T7T-2-2,,lh,precuneus,0.863215
loo,MMRR-3T7T-2-2,,lh,rostralanteriorcingulate,0.746641
loo,MMRR-3T7T-2-2,,lh,rostralmiddlefrontal,0.791897
loo,MMRR-3T7T-2-2,,lh,superiorfrontal,0.751639
loo,MMRR-3T7T-2-2,,lh,superiorparietal,0.580117
loo,MMRR-3T7T-2-2,,lh,superiortemporal,0.644212
loo,MMRR-3T7T-2-2,,lh,supramarginal,0.679930
loo,MMRR-3T7T-2-2,,lh,transversetemporal,0.739214
loo,MMRR-3T7T-2-2,,lh,insula,0.653403
atlas,NKI-RS-22-14,,lh,caudalanteriorcingulate,0.605263
atlas,NKI-RS-22-14,,lh,caudalmiddlefrontal,0.756909
atlas,NKI-RS-22-14,,lh,cuneus,0.878621
atlas,NKI-RS-22-14,,lh,entorhinal,0.635294
atlas,NKI-RS-22-14,,lh,fusiform,0.783508
atlas,NKI-RS-22-14,,lh,inferiorparietal,0.889294
atlas,NKI-RS-22-14,,lh,inferiortemporal,0.758903
atlas,NKI-RS-22-14,,lh,isthmuscingulate,0.914831
atlas,NKI-RS-22-14,,lh,lateraloccipital,0.894542
atlas,NKI-RS-22-14,,lh,lateralorbitofrontal,0.776540
atlas,NKI-RS-22-14,,lh,lingual,0.924787
atlas,NKI-RS-22-14,,lh,medialorbitofrontal,0.645923
atlas,NKI-RS-22-14,,lh,middletemporal,0.780854
atlas,NKI-RS-22-14,,lh,parahippocampal,0.786751
atlas,NKI-RS-22-14,,lh,paracentral,0.792537
atlas,NKI-RS-22-14,,lh,parsopercularis,0.749838
atlas,NKI-RS-22-14,,lh,parsorbitalis,0.796353
atlas,NKI-RS-22-14,,lh,parstriangularis,0.853113
atlas,NKI-RS-22-14,,lh,pericalcarine,0.874484
atlas,NKI-RS-22-14,,lh,postcentral,0.885919
atlas,NKI-RS-22-14,,lh,posteriorcingulate,0.801188
atlas,NKI-RS-22-14,,lh,precentral,0.828696
atlas,NKI-RS-22-14,,lh,precuneus,0.849577
atlas,NKI-RS-22-14,,lh,rostralanteriorcingulate,0.647343
atlas,NKI-RS-22-14,,lh,rostralmiddlefrontal,0.814146
atlas,NKI-RS-22-14,,lh,superiorfrontal,0.652847
atlas,NKI-RS-22-14,,lh,superiorparietal,0.853208
atlas,NKI-RS-22-14,,lh,superiortemporal,0.849045
atlas,NKI-RS-22-14,,lh,supramarginal,0.766086
atlas,NKI-RS-22-14,,lh,transversetemporal,0.861740
atlas,NKI-RS-22-14,,lh,insula,0.750128
loo,NKI-RS-22-14,,lh,caudalanteriorcingulate,0.593242
loo,NKI-RS-22-14,,lh,caudalmiddlefrontal,0.747220
loo,NKI-RS-22-14,,lh,cuneus,0.863521
loo,NKI-RS-22-14,,lh,entorhinal,0.586006
loo,NKI-RS-22-14,,lh,fusiform,0.769943
loo,NKI-RS-22-14,,lh,inferiorparietal,0.878072
loo,NKI-RS-22-14,,lh,inferiortemporal,0.743030
loo,NKI-RS-22-14,,lh,isthmuscingulate,0.906549
loo,NKI-RS-22-14,,lh,lateraloccipital,0.884660
loo,NKI-RS-22-14,,lh,lateralorbitofrontal,0.763712
loo,NKI-RS-22-14,,lh,lingual,0.917044
loo,NKI-RS-22-14,,lh,medialorbitofrontal,0.638374
loo,NKI-RS-22-14,,lh,middletemporal,0.767010
loo,NKI-RS-22-14,,lh,parahippocampal,0.773905
loo,NKI-RS-22-14,,lh,paracentral,0.780317
