protocol,subject_a,subject_b,hemi,region,dice
loo,NKI-TRT-20-15,,lh,caudalanteriorcingulate,0.831909
loo,NKI-TRT-20-15,,lh,caudalmiddlefrontal,0.883846
loo,NKI-TRT-20-15,,lh,cuneus,0.723427
loo,NKI-TRT-20-15,,lh,entorhinal,0.744439
loo,NKI-TRT-20-15,,lh,fusiform,0.805396
loo,NKI-TRT-20-15,,lh,inferiorparietal,0.808077
loo,NKI-TRT-20-15,,lh,inferiortemporal,0.814636
loo,NKI-TRT-20-15,,lh,isthmuscingulate,0.840805
loo,NKI-TRT-20-15,,lh,lateraloccipital,0.826849
loo,NKI-TRT-20-15,,lh,lateralorbitofrontal,0.908325
loo,NKI-TRT-20-15,,lh,lingual,0.896097
loo,NKI-TRT-20-15,,lh,medialorbitofrontal,0.877835
loo,NKI-TRT-20-15,,lh,middletemporal,0.846896
loo,NKI-TRT-20-15,,lh,parahippocampal,0.826472
loo,NKI-TRT-20-15,,lh,paracentral,0.858029
loo,NKI-TRT-20-15,,lh,parsopercularis,0.845706
loo,NKI-TRT-20-15,,lh,parsorbitalis,0.806394
loo,NKI-TRT-20-15,,lh,parstriangularis,0.840789
loo,NKI-TRT-20-15,,lh,pericalcarine,0.875296
loo,NKI-TRT-20-15,,lh,postcentral,0.886876
loo,NKI-TRT-20-15,,lh,posteriorcingulate,0.892313
loo,NKI-TRT-20-15,,lh,precentral,0.944052
loo,NKI-TRT-20-15,,lh,precuneus,0.843331
loo,NKI-TRT-20-15,,lh,rostralanteriorcingulate,0.829373
loo,NKI-TRT-20-15,,lh,rostralmiddlefrontal,0.920955
loo,NKI-TRT-20-15,,lh,superiorfrontal,0.919683
loo,NKI-TRT-20-15,,lh,superiorparietal,0.833669
loo,NKI-TRT-20-15,,lh,superiortemporal,0.885014
