protocol,subject_a,subject_b,hemi,region,dice
loo,NKI-RS-22-14,,lh,posteriorcingulate,0.909532
loo,NKI-RS-22-14,,lh,precentral,0.922297
loo,NKI-RS-22-14,,lh,precuneus,0.917320
loo,NKI-RS-22-14,,lh,rostralanteriorcingulate,0.836197
loo,NKI-RS-22-14,,lh,rostralmiddlefrontal,0.866561
loo,NKI-RS-22-14,,lh,superiorfrontal,0.827211
loo,NKI-RS-22-14,,lh,superiorparietal,0.888070
loo,NKI-RS-22-14,,lh,superiortemporal,0.910161
loo,NKI-RS-22-14,,lh,supramarginal,0.877052
loo,NKI-RS-22-14,,lh,transversetemporal,0.849741
loo,NKI-RS-22-14,,lh,insula,0.798697
loo,NKI-RS-22-18,,lh,caudalanteriorcingulate,0.734612
loo,NKI-RS-22-18,,lh,caudalmiddlefrontal,0.867362
loo,NKI-RS-22-18,,lh,cuneus,0.644258
loo,NKI-RS-22-18,,lh,entorhinal,0.646840
loo,NKI-RS-22-18,,lh,fusiform,0.754527
loo,NKI-RS-22-18,,lh,inferiorparietal,0.908837
loo,NKI-RS-22-18,,lh,inferiortemporal,0.607258
loo,NKI-RS-22-18,,lh,isthmuscingulate,0.882022
loo,NKI-RS-22-18,,lh,lateraloccipital,0.868490
loo,NKI-RS-22-18,,lh,lateralorbitofrontal,0.855646
loo,NKI-RS-22-18,,lh,lingual,0.917098
loo,NKI-RS-22-18,,lh,medialorbitofrontal,0.803115
loo,NKI-RS-22-18,,lh,middletemporal,0.539084
loo,NKI-RS-22-18,,lh,parahippocampal,0.816388
loo,NKI-RS-22-18,,lh,paracentral,0.791912
loo,NKI-RS-22-18,,lh,parsopercularis,0.625501
loo,NKI-RS-22-18,,lh,parsorbitalis,0.773481
loo,NKI-RS-22-18,,lh,parstriangularis,0.808550
loo,NKI-RS-22-18,,lh,pericalcarine,0.866013
loo,NKI-RS-22-18,,lh,postcentral,0.909489
loo,NKI-RS-22-18,,lh,posteriorcingulate,0.806638
loo,NKI-RS-22-18,,lh,precentral,0.871491
loo,NKI-RS-22-18,,lh,precuneus,0.856347
loo,NKI-RS-22-18,,lh,rostralanteriorcingulate,0.839104
loo,NKI-RS-22-18,,lh,rostralmiddlefrontal,0.797248
loo,NKI-RS-22-18,,lh,superiorfrontal,0.804133
loo,NKI-RS-22-18,,lh,superiorparietal,0.866375
loo,NKI-RS-22-18,,lh,superiortemporal,0.787634
loo,NKI-RS-22-18,,lh,supramarginal,0.876654
loo,NKI-RS-22-18,,lh,transversetemporal,0.815047
loo,NKI-RS-22-18,,lh,insula,0.787198
loo,NKI-RS-22-2,,lh,caudalanteriorcingulate,0.734848
loo,NKI-RS-22-2,,lh,caudalmiddlefrontal,0.910987
loo,NKI-RS-22-2,,lh,cuneus,0.815884
loo,NKI-RS-22-2,,lh,entorhinal,0.868263
loo,NKI-RS-22-2,,lh,fusiform,0.852924
loo,NKI-RS-22-2,,lh,inferiorparietal,0.891994
loo,NKI-RS-22-2,,lh,inferiortemporal,0.765405
loo,NKI-RS-22-2,,lh,isthmuscingulate,0.819100
loo,NKI-RS-22-2,,lh,lateraloccipital,0.847940
loo,NKI-RS-22-2,,lh,lateralorbitofrontal,0.847348
loo,NKI-RS-22-2,,lh,lingual,0.908251
loo,NKI-RS-22-2,,lh,medialorbitofrontal,0.885677
loo,NKI-RS-22-2,,lh,middletemporal,0.820015
loo,NKI-RS-22-2,,lh,parahippocampal,0.920821
loo,NKI-RS-22-2,,lh,paracentral,0.863813
loo,NKI-RS-22-2,,lh,parsopercularis,0.813505
loo,NKI-RS-22-2,,lh,parsorbitalis,0.558376
loo,NKI-RS-22-2,,lh,parstriangularis,0.678715
loo,NKI-RS-22-2,,lh,pericalcarine,0.870674
loo,NKI-RS-22-2,,lh,postcentral,0.901258
loo,NKI-RS-22-2,,lh,posteriorcingulate,0.852941
loo,NKI-RS-22-2,,lh,precentral,0.936461
loo,NKI-RS-22-2,,lh,precuneus,0.898653
loo,NKI-RS-22-2,,lh,rostralanteriorcingulate,0.886316
loo,NKI-RS-22-2,,lh,rostralmiddlefrontal,0.837360
loo,NKI-RS-22-2,,lh,superiorfrontal,0.807611
loo,NKI-RS-22-2,,lh,superiorparietal,0.883257
loo,NKI-RS-22-2,,lh,superiortemporal,0.882123
loo,NKI-RS-22-2,,lh,supramarginal,0.866296
loo,NKI-RS-22-2,,lh,transversetemporal,0.895184
loo,NKI-RS-22-2,,lh,insula,0.892111
loo,NKI-RS-22-3,,lh,caudalanteriorcingulate,0.728632
loo,NKI-RS-22-3,,lh,caudalmiddlefrontal,0.754695
loo,NKI-RS-22-3,,lh,cuneus,0.826281
loo,NKI-RS-22-3,,lh,entorhinal,0.880466
loo,NKI-RS-22-3,,lh,fusiform,0.893816
loo,NKI-RS-22-3,,lh,inferiorparietal,0.880847
loo,NKI-RS-22-3,,lh,inferiortemporal,0.878149
loo,NKI-RS-22-3,,lh,isthmuscingulate,0.902546
loo,NKI-RS-22-3,,lh,lateraloccipital,0.917548
loo,NKI-RS-22-3,,lh,lateralorbitofrontal,0.893665
loo,NKI-RS-22-3,,lh,lingual,0.889035
loo,NKI-RS-22-3,,lh,medialorbitofrontal,0.803256
loo,NKI-RS-22-3,,lh,middletemporal,0.862860
loo,NKI-RS-22-3,,lh,parahippocampal,0.880121
loo,NKI-RS-22-3,,lh,paracentral,0.776350
loo,NKI-RS-22-3,,lh,parsopercularis,0.752036
loo,NKI-RS-22-3,,lh,parsorbitalis,0.834101
loo,NKI-RS-22-3,,lh,parstriangularis,0.607407
loo,NKI-RS-22-3,,lh,pericalcarine,0.751037
loo,NKI-RS-22-3,,lh,postcentral,0.887203
loo,NKI-RS-22-3,,lh,posteriorcingulate,0.863843
loo,NKI-RS-22-3,,lh,precentral,0.908343
loo,NKI-RS-22-3,,lh,precuneus,0.896163
loo,NKI-RS-22-3,,lh,rostralanteriorcingulate,0.759236
loo,NKI-RS-22-3,,lh,rostralmiddlefrontal,0.837893
loo,NKI-RS-22-3,,lh,superiorfrontal,0.799840
loo,NKI-RS-22-3,,lh,superiorparietal,0.864385
loo,NKI-RS-22-3,,lh,superiortemporal,0.913009
loo,NKI-RS-22-3,,lh,supramarginal,0.902457
loo,NKI-RS-22-3,,lh,transversetemporal,0.870056
loo,NKI-RS-22-3,,lh,insula,0.862768
loo,NKI-TRT-20-10,,lh,caudalanteriorcingulate,0.715618
loo,NKI-TRT-20-10,,lh,caudalmiddlefrontal,0.920305
loo,NKI-TRT-20-10,,lh,cuneus,0.826829
loo,NKI-TRT-20-10,,lh,entorhinal,0.746082
loo,NKI-TRT-20-10,,lh,fusiform,0.855392
loo,NKI-TRT-20-10,,lh,inferiorparietal,0.876456
loo,NKI-TRT-20-10,,lh,inferiortemporal,0.873915
loo,NKI-TRT-20-10,,lh,isthmuscingulate,0.898917
loo,NKI-TRT-20-10,,lh,lateraloccipital,0.847283
loo,NKI-TRT-20-10,,lh,lateralorbitofrontal,0.896512
loo,NKI-TRT-20-10,,lh,lingual,0.913891
loo,NKI-TRT-20-10,,lh,medialorbitofrontal,0.924731
loo,NKI-TRT-20-10,,lh,middletemporal,0.869408
loo,NKI-TRT-20-10,,lh,parahippocampal,0.920930
loo,NKI-TRT-20-10,,lh,paracentral,0.884003
loo,NKI-TRT-20-10,,lh,parsopercularis,0.783723
loo,NKI-TRT-20-10,,lh,parsorbitalis,0.720195
loo,NKI-TRT-20-10,,lh,parstriangularis,0.800427
loo,NKI-TRT-20-10,,lh,pericalcarine,0.882784
loo,NKI-TRT-20-10,,lh,postcentral,0.918982
loo,NKI-TRT-20-10,,lh,posteriorcingulate,0.885191
loo,NKI-TRT-20-10,,lh,precentral,0.917490
loo,NKI-TRT-20-10,,lh,precuneus,0.868858
loo,NKI-TRT-20-10,,lh,rostralanteriorcingulate,0.895928
loo,NKI-TRT-20-10,,lh,rostralmiddlefrontal,0.918676
loo,NKI-TRT-20-10,,lh,superiorfrontal,0.905947
loo,NKI-TRT-20-10,,lh,superiorparietal,0.834716
loo,NKI-TRT-20-10,,lh,superiortemporal,0.915433
loo,NKI-TRT-20-10,,lh,supramarginal,0.885553
loo,NKI-TRT-20-10,,lh,transversetemporal,0.854167
loo,NKI-TRT-20-10,,lh,insula,0.881434
loo,NKI-TRT-20-14,,lh,caudalanteriorcingulate,0.834578
loo,NKI-TRT-20-14,,lh,caudalmiddlefrontal,0.865337
loo,NKI-TRT-20-14,,lh,cuneus,0.851892
loo,NKI-TRT-20-14,,lh,entorhinal,0.719178
loo,NKI-TRT-20-14,,lh,fusiform,0.824872
loo,NKI-TRT-20-14,,lh,inferiorparietal,0.924849
loo,NKI-TRT-20-14,,lh,inferiortemporal,0.818708
loo,NKI-TRT-20-14,,lh,isthmuscingulate,0.883888
loo,NKI-TRT-20-14,,lh,lateraloccipital,0.888188
loo,NKI-TRT-20-14,,lh,lateralorbitofrontal,0.904735
loo,NKI-TRT-20-14,,lh,lingual,0.917408
loo,NKI-TRT-20-14,,lh,medialorbitofrontal,0.852071
loo,NKI-TRT-20-14,,lh,middletemporal,0.833647
loo,NKI-TRT-20-14,,lh,parahippocampal,0.903846
loo,NKI-TRT-20-14,,lh,paracentral,0.856213
loo,NKI-TRT-20-14,,lh,parsopercularis,0.858527
loo,NKI-TRT-20-14,,lh,parsorbitalis,0.877551
loo,NKI-TRT-20-14,,lh,parstriangularis,0.881023
loo,NKI-TRT-20-14,,lh,pericalcarine,0.856140
loo,NKI-TRT-20-14,,lh,postcentral,0.927791
loo,NKI-TRT-20-14,,lh,posteriorcingulate,0.891980
loo,NKI-TRT-20-14,,lh,precentral,0.932248
loo,NKI-TRT-20-14,,lh,precuneus,0.928950
loo,NKI-TRT-20-14,,lh,rostralanteriorcingulate,0.871495
loo,NKI-TRT-20-14,,lh,rostralmiddlefrontal,0.842857
loo,NKI-TRT-20-14,,lh,superiorfrontal,0.874923
loo,NKI-TRT-20-14,,lh,superiorparietal,0.887845
loo,NKI-TRT-20-14,,lh,superiortemporal,0.918947
loo,NKI-TRT-20-14,,lh,supramarginal,0.923492
loo,NKI-TRT-20-14,,lh,transversetemporal,0.830287
loo,NKI-TRT-20-14,,lh,insula,0.871671
loo,NKI-TRT-20-15,,lh,caudalanteriorcingulate,0.827051
loo,NKI-TRT-20-15,,lh,caudalmiddlefrontal,0.891536
loo,NKI-TRT-20-15,,lh,cuneus,0.711688
loo,NKI-TRT-20-15,,lh,entorhinal,0.672941
loo,NKI-TRT-20-15,,lh,fusiform,0.791768
loo,NKI-TRT-20-15,,lh,inferiorparietal,0.812614
loo,NKI-TRT-20-15,,lh,inferiortemporal,0.802567
loo,NKI-TRT-20-15,,lh,isthmuscingulate,0.832914
loo,NKI-TRT-20-15,,lh,lateraloccipital,0.842581
loo,NKI-TRT-20-15,,lh,lateralorbitofrontal,0.910724
loo,NKI-TRT-20-15,,lh,lingual,0.896062
loo,NKI-TRT-20-15,,lh,medialorbitofrontal,0.847799
loo,NKI-TRT-20-15,,lh,middletemporal,0.838150
loo,NKI-TRT-20-15,,lh,parahippocampal,0.820679
loo,NKI-TRT-20-15,,lh,paracentral,0.861111
loo,NKI-TRT-20-15,,lh,parsopercularis,0.847555
loo,NKI-TRT-20-15,,lh,parsorbitalis,0.850856
loo,NKI-TRT-20-15,,lh,parstriangularis,0.843523
loo,NKI-TRT-20-15,,lh,pericalcarine,0.840000
loo,NKI-TRT-20-15,,lh,postcentral,0.883698
loo,NKI-TRT-20-15,,lh,posteriorcingulate,0.893401
loo,NKI-TRT-20-15,,lh,precentral,0.941004
loo,NKI-TRT-20-15,,lh,precuneus,0.839679
loo,NKI-TRT-20-15,,lh,rostralanteriorcingulate,0.846847
loo,NKI-TRT-20-15,,lh,rostralmiddlefrontal,0.908735
loo,NKI-TRT-20-15,,lh,superiorfrontal,0.925314
loo,NKI-TRT-20-15,,lh,superiorparietal,0.837090
loo,NKI-TRT-20-15,,lh,superiortemporal,0.888659
